13.4208	52.4118	0	0	0	0	
13.4331	52.3882	0	0	0	0	
13.423	52.3792	0	0	0	0	
13.3871	52.3785	0	0	0	0	
13.3837	52.391	0	0	0	0	
13.3455	52.4125	0	0	0	0	
13.3747	52.4311	0	0	0	0	
13.3601	52.4561	0	0	0	0	
13.341	52.4685	0	0	0	0	
13.3219	52.4699	0	0	0	0	
13.323	52.481	0	0	0	0	
13.3399	52.481	0	0	0	0	
13.3455	52.5087	0	0	0	0	
13.3713	52.5024	0	0	0	0	
13.3792	52.49	0	0	0	0	
13.4096	52.4886	0	0	0	0	
13.4264	52.4602	0	0	0	0	
13.4062	52.427	0	0	0	0	
13.4084	52.4159	0	0	0	0	
13.4208	52.4118	0	0	0	0	
